window_start,window_end,video_uid,narration_uid,text,Score-TFIDF,label,OG_label
2470,2475,b0937ec3-7645-4f68-b9cd-549ff7c01819,3fb1ab14-0671-4d33-954c-c9c5ee4693dd,moves his head,1.0000000000000002,head movement,looks up
1394,1399,b99c164c-dae8-4009-bb1f-56f550aa4fd5,163462a3-7b6e-496d-8813-8f6a4da2e6e5,moves his head,1.0000000000000002,head movement,looks up
1940,1945,b0937ec3-7645-4f68-b9cd-549ff7c01819,585ef4ca-845b-4330-a4b3-3b9e3778af18,moves his head,1.0000000000000002,head movement,looks up
298,303,546e4806-a7f5-46bd-bf65-7737db2c5594,1b9043d9-f099-4244-a15b-db9baa249de3,moves his head,1.0000000000000002,head movement,looks up
1620,1625,dcf7bdf5-2dd1-4334-b79b-7e1963b2dc3c,b41cb237-b87f-4bb5-9603-146270e0a8c9,moves his head,1.0000000000000002,head movement,looks up
1378,1383,b99c164c-dae8-4009-bb1f-56f550aa4fd5,163462a3-7b6e-496d-8813-8f6a4da2e6e5,moves his head,1.0000000000000002,head movement,looks up
1340,1345,b0937ec3-7645-4f68-b9cd-549ff7c01819,d799b30f-f4ba-480c-9a0a-cea0201638d3,moves his head,1.0000000000000002,head movement,looks up
2811,2816,1145f1c0-4423-4e3f-a79a-70b0948dcf59,de89a83e-33bb-431c-a357-262e6268b5b7,moves his head,1.0000000000000002,head movement,looks up
1917,1922,35b37e37-6bb1-4131-be37-693e9b794a97,8df69862-ebf0-4028-8708-77a88acd2e51,moves his head,1.0000000000000002,head movement,looks up
2745,2750,1145f1c0-4423-4e3f-a79a-70b0948dcf59,de89a83e-33bb-431c-a357-262e6268b5b7,moves his head,1.0000000000000002,head movement,looks up
147,152,b0937ec3-7645-4f68-b9cd-549ff7c01819,0db60b8c-729b-4f43-8e0a-16ad0c9139ec,moves his head,1.0000000000000002,head movement,looks up
1449,1454,dcf7bdf5-2dd1-4334-b79b-7e1963b2dc3c,b41cb237-b87f-4bb5-9603-146270e0a8c9,moves his head,1.0000000000000002,head movement,looks up
1017,1022,c864505c-9d49-4da4-bf7e-254b4c348c03,495e88b3-e398-4238-a7f4-f2103ccf9206,moves his head,1.0000000000000002,head movement,looks up
501,506,546e4806-a7f5-46bd-bf65-7737db2c5594,1b9043d9-f099-4244-a15b-db9baa249de3,moves his head,1.0000000000000002,head movement,looks up
1395,1400,dcf7bdf5-2dd1-4334-b79b-7e1963b2dc3c,b41cb237-b87f-4bb5-9603-146270e0a8c9,moves his head,1.0000000000000002,head movement,looks up
2630,2635,1145f1c0-4423-4e3f-a79a-70b0948dcf59,8801d375-d8c0-4780-8ad7-015a77b46438,moves his head,1.0000000000000002,head movement,looks up
971,976,c864505c-9d49-4da4-bf7e-254b4c348c03,495e88b3-e398-4238-a7f4-f2103ccf9206,moves his head,1.0000000000000002,head movement,looks up
1322,1327,b99c164c-dae8-4009-bb1f-56f550aa4fd5,4b534119-b981-4ca2-8839-e3fceedc3eb3,moves his head,1.0000000000000002,head movement,looks up
959,964,c864505c-9d49-4da4-bf7e-254b4c348c03,495e88b3-e398-4238-a7f4-f2103ccf9206,moves his head,1.0000000000000002,head movement,looks up
1860,1865,1145f1c0-4423-4e3f-a79a-70b0948dcf59,a5c4da20-38ce-44c3-9f07-4ce31ed0a30c,moves his head,1.0000000000000002,head movement,looks up
1661,1666,1145f1c0-4423-4e3f-a79a-70b0948dcf59,a5c4da20-38ce-44c3-9f07-4ce31ed0a30c,moves his head,1.0000000000000002,head movement,looks up
823,828,b99c164c-dae8-4009-bb1f-56f550aa4fd5,aca4ef97-4d6d-4f4a-a237-bd222a3832d3,moves his head,1.0000000000000002,head movement,looks up
15,20,b0937ec3-7645-4f68-b9cd-549ff7c01819,0db60b8c-729b-4f43-8e0a-16ad0c9139ec,moves his head,1.0000000000000002,head movement,looks up
76,81,b0937ec3-7645-4f68-b9cd-549ff7c01819,0db60b8c-729b-4f43-8e0a-16ad0c9139ec,moves his head,1.0000000000000002,head movement,looks up
1335,1340,b0937ec3-7645-4f68-b9cd-549ff7c01819,d799b30f-f4ba-480c-9a0a-cea0201638d3,moves his head,1.0000000000000002,head movement,looks up
905,910,b99c164c-dae8-4009-bb1f-56f550aa4fd5,aca4ef97-4d6d-4f4a-a237-bd222a3832d3,moves his head,1.0000000000000002,head movement,looks up
1226,1231,2ef8d712-0024-4be2-af93-691699953343,42bf6737-dc63-453f-aab6-cefb8b534581,moves his head,1.0000000000000002,head movement,looks up
622,627,2ef8d712-0024-4be2-af93-691699953343,79ef5dfe-1dc8-49d3-ac46-0c764d2c2548,moves his head,1.0000000000000002,head movement,looks up
2102,2107,9155f5b9-6235-484f-990d-fbd3010a791e,c954fe99-3e60-4dbb-898e-4750c0bfbce4,moves his head,1.0000000000000002,head movement,looks up
2123,2128,9155f5b9-6235-484f-990d-fbd3010a791e,c954fe99-3e60-4dbb-898e-4750c0bfbce4,moves his head,1.0000000000000002,head movement,looks up
1058,1063,b99c164c-dae8-4009-bb1f-56f550aa4fd5,aca4ef97-4d6d-4f4a-a237-bd222a3832d3,moves his head,1.0000000000000002,head movement,looks up
942,947,b0937ec3-7645-4f68-b9cd-549ff7c01819,7f269a8a-6268-424b-8799-8e1baafb61de,moves his head,1.0000000000000002,head movement,looks up
1017,1022,b0937ec3-7645-4f68-b9cd-549ff7c01819,7f269a8a-6268-424b-8799-8e1baafb61de,moves his head,1.0000000000000002,head movement,looks up
968,973,2ef8d712-0024-4be2-af93-691699953343,fcb5d3c9-3334-4f26-9141-b8377cd202f8,moves his head,1.0000000000000002,head movement,looks up
1063,1068,b0937ec3-7645-4f68-b9cd-549ff7c01819,7f269a8a-6268-424b-8799-8e1baafb61de,moves his head,1.0000000000000002,head movement,looks up
1068,1073,b99c164c-dae8-4009-bb1f-56f550aa4fd5,aca4ef97-4d6d-4f4a-a237-bd222a3832d3,moves his head,1.0000000000000002,head movement,looks up
1378,1383,2b0d2089-36dc-4579-91c7-fabb05c5afd1,c3adfef8-06bd-4b15-a682-e515aadc8a54,moves his head,1.0000000000000002,head movement,looks up
3002,3007,b0937ec3-7645-4f68-b9cd-549ff7c01819,3a04c3a5-8601-4a45-9f19-02bb94e80838,moves his head,1.0000000000000002,head movement,looks up
898,903,2ef8d712-0024-4be2-af93-691699953343,fcb5d3c9-3334-4f26-9141-b8377cd202f8,moves his head,1.0000000000000002,head movement,looks up
756,761,3827b055-911f-4aff-8a00-7c92280faa1f,37174da2-4acd-4997-b481-355a29b2c232,moves his head,1.0000000000000002,head movement,looks up
816,821,2ef8d712-0024-4be2-af93-691699953343,79ef5dfe-1dc8-49d3-ac46-0c764d2c2548,moves his head,1.0000000000000002,head movement,looks up
389,394,3827b055-911f-4aff-8a00-7c92280faa1f,95cea0df-1149-450c-a1d5-1cf5401e163d,moves his head,1.0000000000000002,head movement,looks up
649,654,2ef8d712-0024-4be2-af93-691699953343,79ef5dfe-1dc8-49d3-ac46-0c764d2c2548,moves his head,1.0000000000000002,head movement,looks up
1093,1098,2ef8d712-0024-4be2-af93-691699953343,42bf6737-dc63-453f-aab6-cefb8b534581,moves his head,1.0000000000000002,head movement,looks up
1096,1101,b0937ec3-7645-4f68-b9cd-549ff7c01819,d799b30f-f4ba-480c-9a0a-cea0201638d3,moves his head,1.0000000000000002,head movement,looks up
1302,1307,b0937ec3-7645-4f68-b9cd-549ff7c01819,d799b30f-f4ba-480c-9a0a-cea0201638d3,moves his head,1.0000000000000002,head movement,looks up
1234,1239,b0937ec3-7645-4f68-b9cd-549ff7c01819,d799b30f-f4ba-480c-9a0a-cea0201638d3,moves his head,1.0000000000000002,head movement,looks up
324,329,c46849d6-a382-4a60-818a-cbcd32aae942,e9679c4c-e453-438c-a41a-37c7f924292d,moves his head,1.0000000000000002,head movement,looks up
1119,1124,b0937ec3-7645-4f68-b9cd-549ff7c01819,d799b30f-f4ba-480c-9a0a-cea0201638d3,moves his head,1.0000000000000002,head movement,looks up
0,5,c46849d6-a382-4a60-818a-cbcd32aae942,84804986-f962-46f3-993d-5846852a72b4,moves his head,1.0000000000000002,head movement,looks up
1078,1083,b99c164c-dae8-4009-bb1f-56f550aa4fd5,aca4ef97-4d6d-4f4a-a237-bd222a3832d3,moves his head,1.0000000000000002,head movement,looks up
1213,1218,b0937ec3-7645-4f68-b9cd-549ff7c01819,d799b30f-f4ba-480c-9a0a-cea0201638d3,moves his head,1.0000000000000002,head movement,looks up
1195,1200,b0937ec3-7645-4f68-b9cd-549ff7c01819,d799b30f-f4ba-480c-9a0a-cea0201638d3,moves his head,1.0000000000000002,head movement,looks up
1182,1187,b99c164c-dae8-4009-bb1f-56f550aa4fd5,4b534119-b981-4ca2-8839-e3fceedc3eb3,moves his head,1.0000000000000002,head movement,looks up
171,176,3827b055-911f-4aff-8a00-7c92280faa1f,58274bd7-2d3a-4e90-8aa1-bfffb0aee46f,moves his head,1.0000000000000002,head movement,looks up
1154,1159,b0937ec3-7645-4f68-b9cd-549ff7c01819,d799b30f-f4ba-480c-9a0a-cea0201638d3,moves his head,1.0000000000000002,head movement,looks up
724,729,2ef8d712-0024-4be2-af93-691699953343,79ef5dfe-1dc8-49d3-ac46-0c764d2c2548,moves his head,1.0000000000000002,head movement,looks up
1131,1136,b0937ec3-7645-4f68-b9cd-549ff7c01819,d799b30f-f4ba-480c-9a0a-cea0201638d3,moves his head,1.0000000000000002,head movement,looks up
2984,2989,b0937ec3-7645-4f68-b9cd-549ff7c01819,3a04c3a5-8601-4a45-9f19-02bb94e80838,moves his head,1.0000000000000002,head movement,looks up
1437,1442,b99c164c-dae8-4009-bb1f-56f550aa4fd5,163462a3-7b6e-496d-8813-8f6a4da2e6e5,moves his head,1.0000000000000002,head movement,looks up
1050,1055,b99c164c-dae8-4009-bb1f-56f550aa4fd5,aca4ef97-4d6d-4f4a-a237-bd222a3832d3,moves his head,1.0000000000000002,head movement,looks up
2024,2029,9155f5b9-6235-484f-990d-fbd3010a791e,c954fe99-3e60-4dbb-898e-4750c0bfbce4,moves his head,1.0000000000000002,head movement,looks up
996,1001,b99c164c-dae8-4009-bb1f-56f550aa4fd5,aca4ef97-4d6d-4f4a-a237-bd222a3832d3,moves his head,1.0000000000000002,head movement,looks up
1008,1013,b99c164c-dae8-4009-bb1f-56f550aa4fd5,aca4ef97-4d6d-4f4a-a237-bd222a3832d3,moves his head,1.0000000000000002,head movement,looks up
2699,2704,b0937ec3-7645-4f68-b9cd-549ff7c01819,3fb1ab14-0671-4d33-954c-c9c5ee4693dd,moves his head,1.0000000000000002,head movement,looks up
1197,1202,b99c164c-dae8-4009-bb1f-56f550aa4fd5,4b534119-b981-4ca2-8839-e3fceedc3eb3,moves his head,1.0000000000000002,head movement,looks up
1194,1199,2ef8d712-0024-4be2-af93-691699953343,42bf6737-dc63-453f-aab6-cefb8b534581,moves his head,1.0000000000000002,head movement,looks up
1040,1045,b99c164c-dae8-4009-bb1f-56f550aa4fd5,aca4ef97-4d6d-4f4a-a237-bd222a3832d3,moves his head,1.0000000000000002,head movement,looks up
2044,2049,9155f5b9-6235-484f-990d-fbd3010a791e,c954fe99-3e60-4dbb-898e-4750c0bfbce4,moves his head,1.0000000000000002,head movement,looks up
3428,3433,28ff9118-e876-497c-9901-cb89a62509fc,4dd5c65f-d08b-4383-b521-7b12d99b578e,moves head,0.9184163542299741,head movement,looks up
1694,1699,9d27c41b-d4d2-47a6-8334-1f930121e956,58a05d09-dfa5-45cd-a969-3162afd1ba58,moves head,0.9184163542299741,head movement,looks up
1973,1978,9155f5b9-6235-484f-990d-fbd3010a791e,c954fe99-3e60-4dbb-898e-4750c0bfbce4,moves the head,0.9058951432536875,head movement,looks up
2118,2123,1145f1c0-4423-4e3f-a79a-70b0948dcf59,4188f676-8090-4c70-b231-7b2d8cef1b28,moves the  head,0.9058951432536875,head movement,looks up
2732,2737,f6eb8e9b-a925-4112-9eec-32393192e435,ada1e6c2-a0b8-456e-b902-573e56120f55,moves the head,0.9058951432536875,head movement,looks up
3113,3118,f6eb8e9b-a925-4112-9eec-32393192e435,68701efa-8e63-4fd2-acd7-5521affa4d0b,moves the head,0.9058951432536875,head movement,looks up
167,172,6b889d80-1c10-413c-9532-fbd629305a43,1c7d4cd7-4c41-48d7-b7bc-56f81fd24abf,moves the head,0.9058951432536875,head movement,looks up
2684,2689,c84a8644-93e4-407c-94f4-28f382a2d80e,d462d6d3-05c6-4d3e-a7d8-f1d519e3a12a,moves his head something,0.8949591812443187,head movement,looks up
2704,2709,c84a8644-93e4-407c-94f4-28f382a2d80e,d462d6d3-05c6-4d3e-a7d8-f1d519e3a12a,moves his head something,0.8949591812443187,head movement,looks up
2643,2648,c84a8644-93e4-407c-94f4-28f382a2d80e,d462d6d3-05c6-4d3e-a7d8-f1d519e3a12a,moves his head something,0.8949591812443187,head movement,looks up
2633,2638,c84a8644-93e4-407c-94f4-28f382a2d80e,d462d6d3-05c6-4d3e-a7d8-f1d519e3a12a,moves his head something,0.8949591812443187,head movement,looks up
2594,2599,c84a8644-93e4-407c-94f4-28f382a2d80e,d462d6d3-05c6-4d3e-a7d8-f1d519e3a12a,moves his head something,0.8949591812443187,head movement,looks up
3410,3415,52d7e473-06a6-4464-81f4-08199bf5cb6a,512f59f6-6a54-410c-a284-2e1e396c9c85,c c moves his head down,0.8820574422047781,head movement,looks up
1539,1544,dcf7bdf5-2dd1-4334-b79b-7e1963b2dc3c,b41cb237-b87f-4bb5-9603-146270e0a8c9,moves his head to the right,0.8286122374266471,head movement,looks up
905,910,3827b055-911f-4aff-8a00-7c92280faa1f,52abd0df-5e2c-4762-9a69-11ec72d8d626,moves head around,0.827080843384026,head movement,looks up
829,834,3827b055-911f-4aff-8a00-7c92280faa1f,52abd0df-5e2c-4762-9a69-11ec72d8d626,moves head around,0.827080843384026,head movement,looks up
1083,1088,3827b055-911f-4aff-8a00-7c92280faa1f,52abd0df-5e2c-4762-9a69-11ec72d8d626,moves head around,0.827080843384026,head movement,looks up
1560,1565,dcf7bdf5-2dd1-4334-b79b-7e1963b2dc3c,b41cb237-b87f-4bb5-9603-146270e0a8c9,moves his head to the left,0.819871924725686,head movement,looks up
1157,1162,35b37e37-6bb1-4131-be37-693e9b794a97,03dcd5a8-bbb8-4028-ba86-d499d5656e1a,moves her head,0.8112533538787647,head movement,looks up
535,540,1246d6ec-5620-4f71-8b4b-d823775f58c2,896ba773-cd80-40da-bc8c-158a0152633a,moves her head,0.8112533538787647,head movement,looks up
1520,1525,c8d51f6b-7329-4367-9b24-941fa79794d2,73a4d04c-5a81-4c97-b429-422fe5a71b7f,c c moves her head,0.8112533538787647,head movement,looks up
1423,1428,c8d51f6b-7329-4367-9b24-941fa79794d2,73a4d04c-5a81-4c97-b429-422fe5a71b7f,c c moves her head,0.8112533538787647,head movement,looks up
1030,1035,1246d6ec-5620-4f71-8b4b-d823775f58c2,72c6638f-f204-41f5-a585-f9138020c334,moves her head,0.8112533538787647,head movement,looks up
1930,1935,35b37e37-6bb1-4131-be37-693e9b794a97,8df69862-ebf0-4028-8708-77a88acd2e51,moves her head,0.8112533538787647,head movement,looks up
1218,1223,35b37e37-6bb1-4131-be37-693e9b794a97,03dcd5a8-bbb8-4028-ba86-d499d5656e1a,moves her head,0.8112533538787647,head movement,looks up
1073,1078,0d270946-95c5-4e71-ae49-b9e802548147,82e7cc4d-6e16-4866-9bb4-d50d63d86dd1,looks up,1.0,head movement,looks up
1159,1164,4a091f2f-d14d-474f-b8a2-f7e2493d5cd4,0e261d4c-51e4-46e5-97da-5caed56abf2b,looks up,1.0,head movement,looks up
834,839,c7d31de3-e2fc-4542-a318-7719a6922bb4,65795744-9163-4c65-8630-402ae02383e3,looks up,1.0,head movement,looks up
0,5,0f39b336-3e41-4305-9325-bb9cd74b8146,f630b8d3-2891-4bef-aba7-a29ddc8092dc,looks up,1.0,head movement,looks up
1064,1069,d8217a15-4527-4557-94c5-df4eb78b748a,bf38954c-de66-4589-96f4-72a6709bb6e9,looks up,1.0,head movement,looks up
2695,2700,a5bf18b5-15d4-4843-8269-3f31154e3736,c6a2081d-345b-45bf-88cd-ed0201b40827,looks up,1.0,head movement,looks up
1423,1428,3ab744ba-9969-452c-a825-38affebd4139,40d17f34-a121-4a69-b13e-0f26c4742c0c,looks up,1.0,head movement,looks up
567,572,30c629f8-2f20-4b2c-b14b-db8dcf33039b,aee8ffa0-0807-4933-88e3-715a684a6f22,looks up,1.0,head movement,looks up
2697,2702,a5bf18b5-15d4-4843-8269-3f31154e3736,c6a2081d-345b-45bf-88cd-ed0201b40827,looks up,1.0,head movement,looks up
274,279,f735d4bb-d65e-4965-ac0d-270c0b9e5993,49e6c981-ed21-4bbc-8921-4d6d39a4b0f0,looks up,1.0,head movement,looks up
271,276,0f39b336-3e41-4305-9325-bb9cd74b8146,f630b8d3-2891-4bef-aba7-a29ddc8092dc,looks up,1.0,head movement,looks up
2325,2330,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,c0b8724c-c1b5-40dd-8713-e10f97c8f786,looks up,1.0,head movement,looks up
1980,1985,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,20c966ab-26f0-47c8-aed4-900380f2164b,looks up,1.0,head movement,looks up
434,439,546e4806-a7f5-46bd-bf65-7737db2c5594,1b9043d9-f099-4244-a15b-db9baa249de3,looks up,1.0,head movement,looks up
1385,1390,e6b7692d-5e35-4524-8d2a-385475b95806,14162e1a-9d8f-4af2-be97-ca05f7c3eb64,looks up,1.0,head movement,looks up
1236,1241,d84b7316-6db7-49f3-be95-49121c5a68d7,8af6bf4a-f330-496c-a6f8-2dc899f3b445,looks up,1.0,head movement,looks up
211,216,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,f51566bb-3b88-493f-a515-b98798d83b3a,looks up,1.0,head movement,looks up
1522,1527,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,cf791873-f23f-4623-9172-a5c342bbd778,looks up,1.0,head movement,looks up
3270,3275,fc18a064-b1d9-485d-8c19-a3151dcf5bc8,7d0d9fbf-e6c7-4099-a673-e24f0aae4541,c c looks up,1.0,head movement,looks up
1518,1523,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,cf791873-f23f-4623-9172-a5c342bbd778,looks up,1.0,head movement,looks up
3941,3946,cf7c12db-1a9e-46d3-96d6-38174bbe373c,8626100e-4664-4526-bd7b-87fa8fed690e,looks up,1.0,head movement,looks up
1147,1152,e1fdb62b-c8c4-4bdb-82a6-9a787fe2684d,1163e03b-43e8-4892-ac90-762773f27c7f,looks up,1.0,head movement,looks up
3504,3509,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,05ec8026-2433-4c2c-82f9-87782eb93a74,looks down,1.0,head movement,looks down
455,460,719bf9c4-a216-4166-963b-80ece9f87a48,fdebab44-20d5-4096-b194-1354ffaff5c6,looks down,1.0,head movement,looks down
1475,1480,5970d966-cbd4-4fc0-8590-bffc9935bf10,854aa2df-1ce2-4601-ae4d-46eb2b9d66bd,looks down,1.0,head movement,looks down
1631,1636,5063d3be-60e0-4970-9948-ed529a8c5eed,d16cc827-6321-41df-a4d1-c76d94d43c58,looks down,1.0,head movement,looks down
32,37,f277b970-9a30-467e-9f2f-bc8b36b7c259,c016ecb8-cca6-4fac-910e-1b004b5d163c,looks down,1.0,head movement,looks down
1567,1572,5970d966-cbd4-4fc0-8590-bffc9935bf10,854aa2df-1ce2-4601-ae4d-46eb2b9d66bd,looks down,1.0,head movement,looks down
457,462,db30363c-aa77-4ec7-9557-e4c75aea2c74,19d53ba7-ceb0-4653-a2a5-ea28654c8491,looks down,1.0,head movement,looks down
1578,1583,5970d966-cbd4-4fc0-8590-bffc9935bf10,854aa2df-1ce2-4601-ae4d-46eb2b9d66bd,looks down,1.0,head movement,looks down
1598,1603,5970d966-cbd4-4fc0-8590-bffc9935bf10,854aa2df-1ce2-4601-ae4d-46eb2b9d66bd,looks down,1.0,head movement,looks down
1590,1595,bd970f5b-3fd9-4ae9-9f2b-738e8ca54c1e,a3ada283-1a39-4efc-a4c5-d32067b1776a,looks down,1.0,head movement,looks down
1609,1614,5970d966-cbd4-4fc0-8590-bffc9935bf10,854aa2df-1ce2-4601-ae4d-46eb2b9d66bd,looks down,1.0,head movement,looks down
1501,1506,b5410470-6cb6-43ea-8233-4824ba6a27b0,5b481f26-367e-499c-9f50-072b824b40a9,looks down,1.0,head movement,looks down
1630,1635,5970d966-cbd4-4fc0-8590-bffc9935bf10,854aa2df-1ce2-4601-ae4d-46eb2b9d66bd,looks down,1.0,head movement,looks down
350,355,692e9866-1d35-4898-b708-1982d86f4dfb,bf954cf8-8ddc-4540-889d-fae489c61094,looks down,1.0,head movement,looks down
165,170,8d50f526-624c-40bd-b696-7ad6ce5746ab,b3ed50c9-0012-465f-aa6d-496e7426c958,looks down,1.0,head movement,looks down
1067,1072,d8217a15-4527-4557-94c5-df4eb78b748a,bf38954c-de66-4589-96f4-72a6709bb6e9,looks down,1.0,head movement,looks down
4,9,8a4defe3-aae4-4c56-8b55-21fc618ad508,df93e622-d6e5-4575-9368-8ea642dbb4c2,c c looks down,1.0,head movement,looks down
1450,1455,5970d966-cbd4-4fc0-8590-bffc9935bf10,854aa2df-1ce2-4601-ae4d-46eb2b9d66bd,looks down,1.0,head movement,looks down
1435,1440,5970d966-cbd4-4fc0-8590-bffc9935bf10,854aa2df-1ce2-4601-ae4d-46eb2b9d66bd,looks down,1.0,head movement,looks down
