window_start,window_end,video_uid,narration_uid,text,Score-TFIDF,label,OG_label
324,329,c46849d6-a382-4a60-818a-cbcd32aae942,e9679c4c-e453-438c-a41a-37c7f924292d,moves his head,1.0,head movement,looks up
0,5,c46849d6-a382-4a60-818a-cbcd32aae942,84804986-f962-46f3-993d-5846852a72b4,moves his head,1.0,head movement,looks up
263,268,31b61911-d244-46a5-9b32-cd4ff02d892f,90a2b420-b8db-4b14-b8c3-6a1257b9ca4b,moves his head,1.0,head movement,looks up
1350,1355,712ef11e-dc19-4fe1-ae66-0d9ec934196e,4020f645-dc6c-4f80-9c09-0e75cf024542,moves his head,1.0,head movement,looks up
389,394,3827b055-911f-4aff-8a00-7c92280faa1f,95cea0df-1149-450c-a1d5-1cf5401e163d,moves his head,1.0,head movement,looks up
756,761,3827b055-911f-4aff-8a00-7c92280faa1f,37174da2-4acd-4997-b481-355a29b2c232,moves his head,1.0,head movement,looks up
1661,1666,1145f1c0-4423-4e3f-a79a-70b0948dcf59,a5c4da20-38ce-44c3-9f07-4ce31ed0a30c,moves his head,1.0,head movement,looks up
2630,2635,1145f1c0-4423-4e3f-a79a-70b0948dcf59,8801d375-d8c0-4780-8ad7-015a77b46438,moves his head,1.0,head movement,looks up
2745,2750,1145f1c0-4423-4e3f-a79a-70b0948dcf59,de89a83e-33bb-431c-a357-262e6268b5b7,moves his head,1.0,head movement,looks up
2811,2816,1145f1c0-4423-4e3f-a79a-70b0948dcf59,de89a83e-33bb-431c-a357-262e6268b5b7,moves his head,1.0,head movement,looks up
171,176,3827b055-911f-4aff-8a00-7c92280faa1f,58274bd7-2d3a-4e90-8aa1-bfffb0aee46f,moves his head,1.0,head movement,looks up
1860,1865,1145f1c0-4423-4e3f-a79a-70b0948dcf59,a5c4da20-38ce-44c3-9f07-4ce31ed0a30c,moves his head,1.0,head movement,looks up
276,281,7e8b647a-e4ea-4573-9c6d-b6b61eb12510,54cad8c5-c3db-4a8c-aa60-c24ca2005301,moves his head,1.0,head movement,looks up
281,286,7e8b647a-e4ea-4573-9c6d-b6b61eb12510,54cad8c5-c3db-4a8c-aa60-c24ca2005301,moves his head,1.0,head movement,looks up
3428,3433,28ff9118-e876-497c-9901-cb89a62509fc,4dd5c65f-d08b-4383-b521-7b12d99b578e,moves head,0.9230258015728476,head movement,looks up
2118,2123,1145f1c0-4423-4e3f-a79a-70b0948dcf59,4188f676-8090-4c70-b231-7b2d8cef1b28,moves the  head,0.9112061121749737,head movement,looks up
2732,2737,f6eb8e9b-a925-4112-9eec-32393192e435,ada1e6c2-a0b8-456e-b902-573e56120f55,moves the head,0.9112061121749737,head movement,looks up
1973,1978,9155f5b9-6235-484f-990d-fbd3010a791e,c954fe99-3e60-4dbb-898e-4750c0bfbce4,moves the head,0.9112061121749737,head movement,looks up
167,172,6b889d80-1c10-413c-9532-fbd629305a43,1c7d4cd7-4c41-48d7-b7bc-56f81fd24abf,moves the head,0.9112061121749737,head movement,looks up
1152,1157,33fced0b-4bf6-4989-9174-cda7bb51ecef,0187d80e-e4d5-4248-8811-5283e04bc24d,moves the head,0.9112061121749737,head movement,looks up
3113,3118,f6eb8e9b-a925-4112-9eec-32393192e435,68701efa-8e63-4fd2-acd7-5521affa4d0b,moves the head,0.9112061121749737,head movement,looks up
829,834,3827b055-911f-4aff-8a00-7c92280faa1f,52abd0df-5e2c-4762-9a69-11ec72d8d626,moves head around,0.8366260213254222,head movement,looks up
1083,1088,3827b055-911f-4aff-8a00-7c92280faa1f,52abd0df-5e2c-4762-9a69-11ec72d8d626,moves head around,0.8366260213254222,head movement,looks up
905,910,3827b055-911f-4aff-8a00-7c92280faa1f,52abd0df-5e2c-4762-9a69-11ec72d8d626,moves head around,0.8366260213254222,head movement,looks up
1539,1544,dcf7bdf5-2dd1-4334-b79b-7e1963b2dc3c,b41cb237-b87f-4bb5-9603-146270e0a8c9,moves his head to the right,0.8321669102885427,head movement,looks up
1560,1565,dcf7bdf5-2dd1-4334-b79b-7e1963b2dc3c,b41cb237-b87f-4bb5-9603-146270e0a8c9,moves his head to the left,0.8232860512069969,head movement,looks up
2998,3003,1ce16a97-f614-4660-b21c-4205b33c8bab,43e806bc-415f-4e06-95bb-ba43db8eec5d,moves her head,0.819357456470376,head movement,looks up
1030,1035,1246d6ec-5620-4f71-8b4b-d823775f58c2,72c6638f-f204-41f5-a585-f9138020c334,moves her head,0.819357456470376,head movement,looks up
1423,1428,c8d51f6b-7329-4367-9b24-941fa79794d2,73a4d04c-5a81-4c97-b429-422fe5a71b7f,c c moves her head,0.819357456470376,head movement,looks up
3014,3019,1ce16a97-f614-4660-b21c-4205b33c8bab,43e806bc-415f-4e06-95bb-ba43db8eec5d,moves her head,0.819357456470376,head movement,looks up
1520,1525,c8d51f6b-7329-4367-9b24-941fa79794d2,73a4d04c-5a81-4c97-b429-422fe5a71b7f,c c moves her head,0.819357456470376,head movement,looks up
535,540,1246d6ec-5620-4f71-8b4b-d823775f58c2,896ba773-cd80-40da-bc8c-158a0152633a,moves her head,0.819357456470376,head movement,looks up
1157,1162,35b37e37-6bb1-4131-be37-693e9b794a97,03dcd5a8-bbb8-4028-ba86-d499d5656e1a,moves her head,0.819357456470376,head movement,looks up
1930,1935,35b37e37-6bb1-4131-be37-693e9b794a97,8df69862-ebf0-4028-8708-77a88acd2e51,moves her head,0.819357456470376,head movement,looks up
1218,1223,35b37e37-6bb1-4131-be37-693e9b794a97,03dcd5a8-bbb8-4028-ba86-d499d5656e1a,moves her head,0.819357456470376,head movement,looks up
2695,2700,a5bf18b5-15d4-4843-8269-3f31154e3736,c6a2081d-345b-45bf-88cd-ed0201b40827,looks up,1.0000000000000002,head movement,looks up
602,607,356661f5-767b-495d-95c7-03dcc46f85c6,8a3357dc-27d6-4772-b72d-84690cb47fab,looks up,1.0000000000000002,head movement,looks up
211,216,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,f51566bb-3b88-493f-a515-b98798d83b3a,looks up,1.0000000000000002,head movement,looks up
1147,1152,e1fdb62b-c8c4-4bdb-82a6-9a787fe2684d,1163e03b-43e8-4892-ac90-762773f27c7f,looks up,1.0000000000000002,head movement,looks up
1073,1078,0d270946-95c5-4e71-ae49-b9e802548147,82e7cc4d-6e16-4866-9bb4-d50d63d86dd1,looks up,1.0000000000000002,head movement,looks up
3270,3275,fc18a064-b1d9-485d-8c19-a3151dcf5bc8,7d0d9fbf-e6c7-4099-a673-e24f0aae4541,c c looks up,1.0000000000000002,head movement,looks up
2697,2702,a5bf18b5-15d4-4843-8269-3f31154e3736,c6a2081d-345b-45bf-88cd-ed0201b40827,looks up,1.0000000000000002,head movement,looks up
271,276,0f39b336-3e41-4305-9325-bb9cd74b8146,f630b8d3-2891-4bef-aba7-a29ddc8092dc,looks up,1.0000000000000002,head movement,looks up
274,279,f735d4bb-d65e-4965-ac0d-270c0b9e5993,49e6c981-ed21-4bbc-8921-4d6d39a4b0f0,looks up,1.0000000000000002,head movement,looks up
238,243,3b47e163-76ea-4eb5-9a99-afacf6fb41ec,08991167-90e4-4518-9a90-b662ea8a5f6a,looks up,1.0000000000000002,head movement,looks up
390,395,3b47e163-76ea-4eb5-9a99-afacf6fb41ec,00fb2ab8-d5b5-4b50-91fa-cc19b72899de,looks up,1.0000000000000002,head movement,looks up
12,17,89bfb598-cd71-4c27-82a6-829c090ed587,fa0cd496-3e33-4395-9c51-ccaf846fce4c,looks up,1.0000000000000002,head movement,looks up
1159,1164,4a091f2f-d14d-474f-b8a2-f7e2493d5cd4,0e261d4c-51e4-46e5-97da-5caed56abf2b,looks up,1.0000000000000002,head movement,looks up
150,155,93f5cc14-13bf-44b3-8cf6-309aaf265a5d,1dc1b06b-27a9-4aba-8ed8-a0c86e0cf942,looks up,1.0000000000000002,head movement,looks up
2325,2330,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,c0b8724c-c1b5-40dd-8713-e10f97c8f786,looks up,1.0000000000000002,head movement,looks up
567,572,30c629f8-2f20-4b2c-b14b-db8dcf33039b,aee8ffa0-0807-4933-88e3-715a684a6f22,looks up,1.0000000000000002,head movement,looks up
1518,1523,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,cf791873-f23f-4623-9172-a5c342bbd778,looks up,1.0000000000000002,head movement,looks up
138,143,93f5cc14-13bf-44b3-8cf6-309aaf265a5d,1dc1b06b-27a9-4aba-8ed8-a0c86e0cf942,looks up,1.0000000000000002,head movement,looks up
1522,1527,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,cf791873-f23f-4623-9172-a5c342bbd778,looks up,1.0000000000000002,head movement,looks up
834,839,c7d31de3-e2fc-4542-a318-7719a6922bb4,65795744-9163-4c65-8630-402ae02383e3,looks up,1.0000000000000002,head movement,looks up
1064,1069,d8217a15-4527-4557-94c5-df4eb78b748a,bf38954c-de66-4589-96f4-72a6709bb6e9,looks up,1.0000000000000002,head movement,looks up
136,141,93f5cc14-13bf-44b3-8cf6-309aaf265a5d,1dc1b06b-27a9-4aba-8ed8-a0c86e0cf942,looks up,1.0000000000000002,head movement,looks up
1980,1985,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,20c966ab-26f0-47c8-aed4-900380f2164b,looks up,1.0000000000000002,head movement,looks up
0,5,0f39b336-3e41-4305-9325-bb9cd74b8146,f630b8d3-2891-4bef-aba7-a29ddc8092dc,looks up,1.0000000000000002,head movement,looks up
9,14,93f5cc14-13bf-44b3-8cf6-309aaf265a5d,1dc1b06b-27a9-4aba-8ed8-a0c86e0cf942,looks up,1.0000000000000002,head movement,looks up
1236,1241,d84b7316-6db7-49f3-be95-49121c5a68d7,8af6bf4a-f330-496c-a6f8-2dc899f3b445,looks up,1.0000000000000002,head movement,looks up
2074,2079,8519778b-f5f1-4e6f-8426-c6a7fe262920,571a62cd-24c1-4c72-a9e0-bcbf43da0f5e,looks up around,0.8407571459861796,head movement,looks up
66,71,2b0086a9-6eba-45de-9ad7-e3dc5f533031,b250f567-9058-4ae6-948a-0ac642668f35,looks  down,1.0000000000000002,head movement,looks down
1648,1653,7aa17dca-440f-4845-9831-24555a970de5,c648ccc9-cf85-49d2-825f-bfce6057991b,looks down,1.0000000000000002,head movement,looks down
3650,3655,c8d51f6b-7329-4367-9b24-941fa79794d2,39f200fd-a0f8-4968-bc43-f765cd5259bf,looks down,1.0000000000000002,head movement,looks down
820,825,5e64c89d-34ce-49a3-949a-dc90385cdbcc,a90a4c93-b128-41fb-9f92-e259a5f98c38,looks down,1.0000000000000002,head movement,looks down
2550,2555,c5851c24-4ae3-4430-b867-f43800f0f56e,58c76a38-26e6-4676-a8e4-bbbcd65151a3,looks down,1.0000000000000002,head movement,looks down
117,122,6235b5be-d347-4031-8d14-4b70a571c215,26b35d1c-80ae-4b26-b510-0c80dfef0a28,c c looks down,1.0000000000000002,head movement,looks down
61,66,6235b5be-d347-4031-8d14-4b70a571c215,26b35d1c-80ae-4b26-b510-0c80dfef0a28,c c looks down,1.0000000000000002,head movement,looks down
442,447,fb2baf97-97b3-4a40-a451-44e349fd74c0,c3c6d000-1219-4c17-bd5b-2900452540de,looks down,1.0000000000000002,head movement,looks down
435,440,fb2baf97-97b3-4a40-a451-44e349fd74c0,c3c6d000-1219-4c17-bd5b-2900452540de,looks down,1.0000000000000002,head movement,looks down
4,9,0f39b336-3e41-4305-9325-bb9cd74b8146,f630b8d3-2891-4bef-aba7-a29ddc8092dc,looks down,1.0000000000000002,head movement,looks down
427,432,fb2baf97-97b3-4a40-a451-44e349fd74c0,c3c6d000-1219-4c17-bd5b-2900452540de,looks down,1.0000000000000002,head movement,looks down
414,419,fb2baf97-97b3-4a40-a451-44e349fd74c0,c3c6d000-1219-4c17-bd5b-2900452540de,looks down,1.0000000000000002,head movement,looks down
212,217,57433609-a139-4d16-9202-c138939b143a,054970df-161b-435d-9542-30bb42a8966f,looks down,1.0000000000000002,head movement,looks down
533,538,7771192d-94f0-451e-9e64-ddd49fe85cea,38609f20-ac47-40fa-80f3-060aab94a00b,looks down,1.0000000000000002,head movement,looks down
229,234,57433609-a139-4d16-9202-c138939b143a,054970df-161b-435d-9542-30bb42a8966f,looks down,1.0000000000000002,head movement,looks down
387,392,fb2baf97-97b3-4a40-a451-44e349fd74c0,c3c6d000-1219-4c17-bd5b-2900452540de,looks down,1.0000000000000002,head movement,looks down
3474,3479,5e64c89d-34ce-49a3-949a-dc90385cdbcc,2118f0d5-0778-4670-b43d-69699e171e98,looks down,1.0000000000000002,head movement,looks down
348,353,7ac6dc03-7c8d-4de8-99af-03268c780ea2,cf23b0d5-4ce8-44d3-b24d-68aa4c64e2ff,looks down,1.0000000000000002,head movement,looks down
381,386,fb2baf97-97b3-4a40-a451-44e349fd74c0,c3c6d000-1219-4c17-bd5b-2900452540de,looks down,1.0000000000000002,head movement,looks down
29,34,8fdc8697-27a3-4a1f-b4a0-fde63d4cfd48,69f31d5f-687e-4b02-88e2-6d37f5580162,looks down,1.0000000000000002,head movement,looks down
1529,1534,d84b7316-6db7-49f3-be95-49121c5a68d7,8b468250-4c97-48a8-b7a7-61e31c26ac9c,looks down,1.0000000000000002,head movement,looks down
1492,1497,d84b7316-6db7-49f3-be95-49121c5a68d7,8b468250-4c97-48a8-b7a7-61e31c26ac9c,looks down,1.0000000000000002,head movement,looks down
1257,1262,d84b7316-6db7-49f3-be95-49121c5a68d7,8af6bf4a-f330-496c-a6f8-2dc899f3b445,looks down,1.0000000000000002,head movement,looks down
1511,1516,6fd026d8-b68c-46bc-93de-ccfa08809a9d,817b069f-55cb-4239-a1f7-654c9aae03c9,looks down,1.0000000000000002,head movement,looks down
468,473,fb2baf97-97b3-4a40-a451-44e349fd74c0,c3c6d000-1219-4c17-bd5b-2900452540de,looks down,1.0000000000000002,head movement,looks down
165,170,8d50f526-624c-40bd-b696-7ad6ce5746ab,b3ed50c9-0012-465f-aa6d-496e7426c958,looks down,1.0000000000000002,head movement,looks down
1492,1497,6fd026d8-b68c-46bc-93de-ccfa08809a9d,817b069f-55cb-4239-a1f7-654c9aae03c9,looks down,1.0000000000000002,head movement,looks down
2013,2018,72d6a00b-0554-41cd-a00d-0c1e64e400df,c52dad76-2a2c-4381-9306-70970f77df7b,looks down,1.0000000000000002,head movement,looks down
18,23,1309c412-1d3b-449a-95d7-853616686f89,ae86680e-6938-434d-b959-c419091231ed,looks down,1.0000000000000002,head movement,looks down
2517,2522,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,61814913-90c1-4809-98de-ab2fe591633d,looks down,1.0000000000000002,head movement,looks down
2369,2374,af16d9ef-f726-49dc-bf2e-73553dd417fd,a2a91d61-1e8c-4c74-8ab6-b62d33aedc90,looks down,1.0000000000000002,head movement,looks down
665,670,ce2cf2f6-24aa-4195-93a6-f82b283815e6,36e05416-1bc4-4d98-90f8-b5f57d20ded0,looks down,1.0000000000000002,head movement,looks down
2463,2468,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,61814913-90c1-4809-98de-ab2fe591633d,looks down,1.0000000000000002,head movement,looks down
1581,1586,2446beef-dad6-4119-9b97-937bd44627b9,ec35fd68-787f-4215-beb4-428b52b942ca,looks down,1.0000000000000002,head movement,looks down
0,5,83f18213-f8f8-44fa-b9ce-104c6ddbcd57,73f38564-6cd4-4c51-900e-0db2aa934e0f,looks down,1.0000000000000002,head movement,looks down
527,532,72d6a00b-0554-41cd-a00d-0c1e64e400df,4769b6ef-1ead-44d8-b6b9-5745a21c3142,looks down,1.0000000000000002,head movement,looks down
1412,1417,6fd026d8-b68c-46bc-93de-ccfa08809a9d,817b069f-55cb-4239-a1f7-654c9aae03c9,looks down,1.0000000000000002,head movement,looks down
531,536,fb2baf97-97b3-4a40-a451-44e349fd74c0,c3c6d000-1219-4c17-bd5b-2900452540de,looks down,1.0000000000000002,head movement,looks down
1435,1440,6fd026d8-b68c-46bc-93de-ccfa08809a9d,817b069f-55cb-4239-a1f7-654c9aae03c9,looks down,1.0000000000000002,head movement,looks down
520,525,fb2baf97-97b3-4a40-a451-44e349fd74c0,c3c6d000-1219-4c17-bd5b-2900452540de,looks down,1.0000000000000002,head movement,looks down
2314,2319,adf11624-aca0-4bad-a35f-51b9f330ee74,654dde45-98a9-432e-aee7-f9f4fe409e43,c c looks down,1.0000000000000002,head movement,looks down
80,85,49fef38f-ae86-498e-b63e-a89d97e809b5,bb543d9f-84c7-4415-8338-cc92eaf19a85,looks down,1.0000000000000002,head movement,looks down
1447,1452,6fd026d8-b68c-46bc-93de-ccfa08809a9d,817b069f-55cb-4239-a1f7-654c9aae03c9,looks down,1.0000000000000002,head movement,looks down
507,512,fb2baf97-97b3-4a40-a451-44e349fd74c0,c3c6d000-1219-4c17-bd5b-2900452540de,looks down,1.0000000000000002,head movement,looks down
1460,1465,6fd026d8-b68c-46bc-93de-ccfa08809a9d,817b069f-55cb-4239-a1f7-654c9aae03c9,looks down,1.0000000000000002,head movement,looks down
496,501,fb2baf97-97b3-4a40-a451-44e349fd74c0,c3c6d000-1219-4c17-bd5b-2900452540de,looks down,1.0000000000000002,head movement,looks down
1478,1483,6fd026d8-b68c-46bc-93de-ccfa08809a9d,817b069f-55cb-4239-a1f7-654c9aae03c9,looks down,1.0000000000000002,head movement,looks down
482,487,fb2baf97-97b3-4a40-a451-44e349fd74c0,c3c6d000-1219-4c17-bd5b-2900452540de,looks down,1.0000000000000002,head movement,looks down
1251,1256,d84b7316-6db7-49f3-be95-49121c5a68d7,8af6bf4a-f330-496c-a6f8-2dc899f3b445,looks down,1.0000000000000002,head movement,looks down
6,11,8fdc8697-27a3-4a1f-b4a0-fde63d4cfd48,69f31d5f-687e-4b02-88e2-6d37f5580162,looks down,1.0000000000000002,head movement,looks down
443,448,7a42084f-7af4-4133-832d-6318db28d483,4e4a5da6-081d-41cd-8285-671d22666c97,looks down,1.0000000000000002,head movement,looks down
1213,1218,5d8ebbea-6371-4be5-b611-751fb49ec294,cec4bbe8-6ad0-457d-8c29-d3175c70a5b8,looks down,1.0000000000000002,head movement,looks down
1761,1766,ed5791ed-49ec-4dca-8071-fa1024442841,829cf088-f7e8-4c03-b450-535e3cd53f47,c c looks down,1.0000000000000002,head movement,looks down
2017,2022,ed5791ed-49ec-4dca-8071-fa1024442841,6782e5fa-3a05-44d5-8eb8-91540fc2e5a5,c c looks down,1.0000000000000002,head movement,looks down
1067,1072,d8217a15-4527-4557-94c5-df4eb78b748a,bf38954c-de66-4589-96f4-72a6709bb6e9,looks down,1.0000000000000002,head movement,looks down
457,462,db30363c-aa77-4ec7-9557-e4c75aea2c74,19d53ba7-ceb0-4653-a2a5-ea28654c8491,looks down,1.0000000000000002,head movement,looks down
2003,2008,ed5791ed-49ec-4dca-8071-fa1024442841,6782e5fa-3a05-44d5-8eb8-91540fc2e5a5,c c looks down,1.0000000000000002,head movement,looks down
32,37,f277b970-9a30-467e-9f2f-bc8b36b7c259,c016ecb8-cca6-4fac-910e-1b004b5d163c,looks down,1.0000000000000002,head movement,looks down
292,297,fb2baf97-97b3-4a40-a451-44e349fd74c0,c3c6d000-1219-4c17-bd5b-2900452540de,looks down,1.0000000000000002,head movement,looks down
1501,1506,b5410470-6cb6-43ea-8233-4824ba6a27b0,5b481f26-367e-499c-9f50-072b824b40a9,looks down,1.0000000000000002,head movement,looks down
225,230,db1aebf7-0fc9-40d0-80e8-8356f5f0af74,3483b3af-500b-4d70-b540-94c8f3cd981f,looks down,1.0000000000000002,head movement,looks down
3504,3509,0fa75cb3-c4a0-4232-bdc4-15116ed39d88,05ec8026-2433-4c2c-82f9-87782eb93a74,looks down,1.0000000000000002,head movement,looks down
911,916,254e8485-eb84-461a-aed5-a71716588fad,3c99afa2-79c2-421a-835d-7e6e174c6113,looks down,1.0000000000000002,head movement,looks down
252,257,fe798a1c-858b-4ab6-9c34-59bfe3cc6794,8121cf7c-394a-491e-b045-489a2376e5b5,c c looks down,1.0000000000000002,head movement,looks down
312,317,fb2baf97-97b3-4a40-a451-44e349fd74c0,c3c6d000-1219-4c17-bd5b-2900452540de,looks down,1.0000000000000002,head movement,looks down
239,244,d9b4c3ac-7b2c-4454-a84f-c216a9129909,ee2ad1d0-ee24-4626-8df2-7f51affd4b38,looks down,1.0000000000000002,head movement,looks down
4,9,8a4defe3-aae4-4c56-8b55-21fc618ad508,df93e622-d6e5-4575-9368-8ea642dbb4c2,c c looks down,1.0000000000000002,head movement,looks down
320,325,fb2baf97-97b3-4a40-a451-44e349fd74c0,c3c6d000-1219-4c17-bd5b-2900452540de,looks down,1.0000000000000002,head movement,looks down
685,690,055ba601-c243-4d4a-8a2c-694a5c88824c,b3a935dd-feb7-44af-a3cc-d63d7d2f0d1e,looks down,1.0000000000000002,head movement,looks down
47,52,18f4ea9a-af64-408a-9768-494c2463347c,b96be45c-5197-4f3e-8d2b-21227a193920,looks down,1.0000000000000002,head movement,looks down
1270,1275,893764e0-4fb5-435d-a674-076e0c54e590,74ae0ddc-b01a-4a63-a48b-8bf1ec3be94a,c c looks down,1.0000000000000002,head movement,looks down
190,195,0f39b336-3e41-4305-9325-bb9cd74b8146,f630b8d3-2891-4bef-aba7-a29ddc8092dc,looks down,1.0000000000000002,head movement,looks down
252,257,d9b4c3ac-7b2c-4454-a84f-c216a9129909,ee2ad1d0-ee24-4626-8df2-7f51affd4b38,looks down,1.0000000000000002,head movement,looks down
1590,1595,bd970f5b-3fd9-4ae9-9f2b-738e8ca54c1e,a3ada283-1a39-4efc-a4c5-d32067b1776a,looks down,1.0000000000000002,head movement,looks down
778,783,2b0086a9-6eba-45de-9ad7-e3dc5f533031,67ea952f-3bb4-478b-a9e7-8601a1ab2ac0,looks down,1.0000000000000002,head movement,looks down
338,343,fb2baf97-97b3-4a40-a451-44e349fd74c0,c3c6d000-1219-4c17-bd5b-2900452540de,looks down,1.0000000000000002,head movement,looks down
889,894,7aa17dca-440f-4845-9831-24555a970de5,5e6d6356-e39a-418d-bfca-424902cd4be6,looks down,1.0000000000000002,head movement,looks down
903,908,7aa17dca-440f-4845-9831-24555a970de5,5e6d6356-e39a-418d-bfca-424902cd4be6,looks down,1.0000000000000002,head movement,looks down
2787,2792,28ff9118-e876-497c-9901-cb89a62509fc,4576cee6-e364-4330-85fc-1c5725a802aa,looks down,1.0000000000000002,head movement,looks down
361,366,fb2baf97-97b3-4a40-a451-44e349fd74c0,c3c6d000-1219-4c17-bd5b-2900452540de,looks down,1.0000000000000002,head movement,looks down
368,373,fb2baf97-97b3-4a40-a451-44e349fd74c0,c3c6d000-1219-4c17-bd5b-2900452540de,looks down,1.0000000000000002,head movement,looks down
1631,1636,5063d3be-60e0-4970-9948-ed529a8c5eed,d16cc827-6321-41df-a4d1-c76d94d43c58,looks down,1.0000000000000002,head movement,looks down
1080,1085,da098288-2888-431a-8449-42ebcfc7252d,c5f39257-3b17-4b40-bad5-0aa97009c94a,looks around,1.0000000000000002,head movement,looks around
195,200,b8276cd7-33e9-4529-80b4-b301b50e227b,4e053319-5a2b-4f19-a68b-4db20721385c,looks around,1.0000000000000002,head movement,looks around
389,394,dfa7021f-3119-469c-96e5-c87bbd4f0f7c,aaa33d53-0c57-41ee-b703-9627828a2a53,looks around,1.0000000000000002,head movement,looks around
124,129,b8276cd7-33e9-4529-80b4-b301b50e227b,4e053319-5a2b-4f19-a68b-4db20721385c,looks around,1.0000000000000002,head movement,looks around
126,131,b8276cd7-33e9-4529-80b4-b301b50e227b,4e053319-5a2b-4f19-a68b-4db20721385c,c looks around,1.0000000000000002,head movement,looks around
144,149,b8276cd7-33e9-4529-80b4-b301b50e227b,4e053319-5a2b-4f19-a68b-4db20721385c,looks around,1.0000000000000002,head movement,looks around
149,154,b8276cd7-33e9-4529-80b4-b301b50e227b,4e053319-5a2b-4f19-a68b-4db20721385c,looks around,1.0000000000000002,head movement,looks around
152,157,b8276cd7-33e9-4529-80b4-b301b50e227b,4e053319-5a2b-4f19-a68b-4db20721385c,looks around,1.0000000000000002,head movement,looks around
